"","126.Rep1","127N.Rep1","127C.Rep1","128N.Rep1","128C.Rep1","129N.Rep1","129C.Rep1","130N.Rep1","126.Rep2","127N.Rep2","127C.Rep2","128N.Rep2","128C.Rep2","129N.Rep2","129C.Rep2","130N.Rep2","126.Rep3","127N.Rep3","127C.Rep3","128N.Rep3","128C.Rep3","129N.Rep3","129C.Rep3","130N.Rep3"
"Q96EL2",0.0507264010811786,0.775326282446302,0.142145998513575,0.0115315587880467,0.00478101928873089,0.00693791220551764,0.00593476732019967,0.00261606035644958,0.270781969810186,0.49466972653248,0.189910433348232,0.017874532373887,0.00992186947904856,0.00620252453156524,0.00636063449298995,0.00427830943161106,NA,NA,NA,NA,NA,NA,NA,NA
"Q96EL3",0.0171474049025125,0.824676159627275,0.114166407999968,0.00799421502731687,0.00986646955059096,0.0107081937366004,0.00898046256934247,0.00646068658639368,0.292095007382914,0.476798849540325,0.162835397079578,0.0342701536383282,0.0158879147960776,0.00696533830092097,0.00604890533199905,0.00509843392985786,NA,NA,NA,NA,NA,NA,NA,NA
"Q96EM0",0.0550844758505763,0.036814422797671,0.0383790873672177,0.0605430695187897,0.106571961270737,0.138896908828225,0.190853417665554,0.372856656701229,0.0555428290140207,0.0529664400599342,0.0407870971762458,0.0505838043062864,0.0899693155454987,0.144133495006921,0.231237593415968,0.334779425475126,0.0521731715501523,0.0410762568031992,0.0336679212938385,0.047251945255747,0.0802986827528415,0.137751009269521,0.169365765615154,0.438415247459546
"Q96EN8",0.035283120981626,0.0364471328360329,0.0314611884451326,0.0335477400690597,0.0668434374307275,0.130491298193379,0.235050638715433,0.43087544332861,0.0571096581733845,0.0535830877916697,0.0394912246041962,0.0277531087382359,0.0481068707213348,0.129539894083757,0.254293582633332,0.390122573254091,0.0682901224567951,0.0540915479184206,0.0291611247010198,0.0352669720389363,0.0430408385924992,0.113566307127957,0.200691402296662,0.45589168486771
"Q96EP0",0.100792197663307,0.0921238232094215,0.0531374612649596,0.0423519946976638,0.0755251178732479,0.1529234007159,0.194710401610064,0.288435602965436,0.109482701601435,0.119213079057767,0.0571796154975983,0.0493341722614394,0.0513463110693544,0.13196249622689,0.247802639266721,0.233678985018795,0.0660699138589801,0.0849344244520141,0.0395383500665527,0.0400808632997298,0.0587043332343906,0.12093037444894,0.214836031303646,0.374905709335747
"Q96EP5",0.0993319969203699,0.0167009645020593,0.0236611429131631,0.0190464958047133,0.0280396190278771,0.0609154777145064,0.183135237837351,0.569169065279961,0.0239448330129894,0.0152626258214097,0.0178497149651763,0.0157725759918217,0.0253575100322349,0.0511848217085574,0.194283708201789,0.656344210266022,0.0324204148356883,0.0214299305044235,0.018275642620305,0.0194084967488287,0.0183804891829762,0.0458720419889904,0.156651780573511,0.687561203545277
"Q96EQ0",0.202591107854811,0.063693634418715,0.128677870562911,0.138114780069914,0.105263691477926,0.088407866584742,0.104782295545167,0.168468753485814,0.0913088911291989,0.0369151577055961,0.106179852563494,0.182104363677029,0.152480918920626,0.133602822756309,0.120755111527072,0.176652881720675,0.145831149645206,0.0399534608440802,0.127699779273743,0.122162698616863,0.110637495353908,0.146458072888316,0.13143809462265,0.175819248755234
"Q96ER3",0.140310266648942,0.0376881806445837,0.152702466521868,0.133804818221833,0.122385438663492,0.120040952804333,0.123855057137259,0.16921281935769,0.0977898443166585,0.0371583992842759,0.148654880749852,0.149621563986686,0.132620108293465,0.132155839563484,0.130880579705354,0.171118784100224,0.113105016407668,0.035144143324101,0.145016638584606,0.125245564885629,0.121553760954823,0.14786558459714,0.117800690826463,0.194268600419572
"Q96ER9",0.0830720330472352,0.734589949273452,0.139636410718787,0.0120948621403508,0.00726825927215239,0.00869787630978309,0.00577417371364247,0.00886643552459722,0.335323042164824,0.448941043333525,0.183881356432874,0.0157041823796759,0.00564068392034806,0.00535590945939136,0.00244904112158587,0.00270474118777577,0.355573438897567,0.498061517096578,0.0951413109518993,0.0186813528011518,0.0109842136541907,0.0103091060249969,0.0061139920551762,0.00513506851844054
"Q96ES7",0.115584208491164,0.0488251853489254,0.0589801090973623,0.10732490919718,0.135692412531295,0.170594025127818,0.176175816670309,0.186823333535946,0.0480293850094634,0.0509113591709646,0.0497849365828263,0.106217281805479,0.137265505627702,0.189681105689435,0.221395178570023,0.196715247544107,0.142600342406377,0.0629526596966764,0.0711717225303973,0.13824629114762,0.122716125436416,0.15230623539735,0.173542810376058,0.136463813009104
"Q96EU6",0.0475941603635477,0.0848486209266555,0.0772668588874127,0.40616856126378,0.176816726088274,0.0918676855572205,0.0710968494120761,0.0443405375010339,0.0418229505831212,0.0563909062378881,0.0748915696323297,0.487685341833105,0.183937377296407,0.0621514015843003,0.0516715900275853,0.0414488628052641,0.0439004009698446,0.0654042856167319,0.109463557612646,0.377073286414544,0.207832554622476,0.0792841362199495,0.0768467221002582,0.0401950564435502
"Q96EV2",0.0594563809256511,0.0476622564789847,0.0602452296528992,0.0675287993472526,0.11382390827966,0.15967609886306,0.198377055858214,0.293230270594279,0.0406133475184543,0.0392225318376899,0.0462513433094821,0.0600531447588595,0.088184101793016,0.141038257750938,0.222571068377083,0.362066204654477,0.0521083499622141,0.0583380347016458,0.0504586459886437,0.0688768968240922,0.0935939013934485,0.158189992055613,0.253571912472639,0.264862266601703
"Q96EV8",0.727973625290731,0.0296347108759248,0.0317858581953842,0.0538753467012144,0.0474065104043056,0.0393541396042756,0.0352594772115719,0.0347103317165927,0.490943368185761,0.0507000366719856,0.0520226603256597,0.0913310523099722,0.0996727448214871,0.0765226257436767,0.0644623569954484,0.0743451549460095,0.796470510253996,0.0258639389290191,0.029510180779903,0.0371180772350806,0.0355874292153233,0.0262774528599414,0.0234459510113803,0.0257264597153562
"Q96EX1",0.0502333397835286,0.777523687598144,0.113190180334836,0.0303878114945601,0.0103240395361097,0.00904203722695389,0.00641854815641705,0.00288035586945035,0.226639489859727,0.476742719212929,0.196353783821836,0.0572508757203444,0.0239725107167609,0.011906259253107,0.00491886329354511,0.00221549812175025,0.191095429076328,0.616154127198418,0.102232205554821,0.044054933626554,0.0214788856986005,0.0126789705230434,0.00883073132585835,0.00347471699637635
"Q96EX3",0.0710377188641076,0.0382070434327709,0.0535675546054596,0.0869405917379388,0.121499758338209,0.162655450314131,0.178807869068994,0.28728401363839,0.0487937735648845,0.0681218012032319,0.0438468027791136,0.0606986236619589,0.121371470596087,0.166026620467388,0.221611657307703,0.269529250419633,0.0519813003875071,0.0752331496573549,0.0562663053927464,0.0606632824294966,0.105960297296607,0.163770935848282,0.201436962624643,0.284687766363364
"Q96EY1",0.0573642021996123,0.798041021385107,0.123639247651627,0.00620677271163154,0.00310298451524928,0.00631202275793563,0.00396355193440391,0.00137019684443297,0.282535449173747,0.440934273827979,0.163603563353567,0.0412146058058477,0.0228963061261599,0.0174740726210991,0.017901451984761,0.0134402771068386,0.305726516103372,0.527394429335977,0.0897959655952508,0.0275935595423504,0.0153046429143579,0.0130119850821757,0.0113107635993738,0.00986213782714261
"Q96EY4",0.0934253147263362,0.0954577927078286,0.0898123828474991,0.172093099361603,0.113947545647782,0.119878506095653,0.15073762462014,0.164647733993158,0.100425831059274,0.0833644044258547,0.134511948362164,0.257428699568719,0.116378096350021,0.0839046644892652,0.100067966480328,0.123918389264374,0.0641363874323167,0.0939601450279478,0.112251689041693,0.25239085329618,0.168153666529202,0.0878466730996348,0.113003754467365,0.108256831105661
"Q96EY5",0.132918211792605,0.096071682198707,0.0582362885668765,0.0470716439766569,0.074702096496487,0.125360524078288,0.178386233621124,0.287253319269255,0.0941159053911647,0.0958653075209822,0.0560954921644951,0.0641020441648638,0.0640072249706452,0.122355171089465,0.221887657669125,0.281571197029259,0.166287516837688,0.0936285872575521,0.0393423464139996,0.0387992625227112,0.0486700635965836,0.102394108540598,0.164721341080301,0.346156773750566
"Q96EY7",0.0618448050943171,0.729905308286753,0.142869849807759,0.0154219046468488,0.00756389155136309,0.0107513787325093,0.00593966550929838,0.0257031963711511,0.264592133312492,0.491089319139342,0.179512543836793,0.033159269184358,0.0135460043802886,0.0083513010171322,0.00539348607844196,0.0043559430511518,0.280459998466338,0.571154452186389,0.0904739487401343,0.0211412530782723,0.0129193894815083,0.0108953349385287,0.00728962189488449,0.00566600121394498
"Q96EZ8",0.0396969252323013,0.0498599013224965,0.0547043961399185,0.251180646527075,0.210941802042632,0.153694031639679,0.133473300443825,0.106448996652074,0.0970935974265396,0.0752592187997089,0.0861012296801895,0.200941796682645,0.194695523947214,0.13248973885243,0.117695722238816,0.0957231723724566,0.030180632001797,0.0520717824845753,0.0801416179602926,0.267702909279208,0.202432406090995,0.15735995883464,0.137856884362269,0.0722538089862222
"Q96F07",0.409292438724651,0.131490587157464,0.0598850518500214,0.0261145364185477,0.048625382129581,0.0720574183870813,0.0914798848765477,0.161054700456106,0.316624410429914,0.208010990904159,0.109923328619565,0.0361788161447385,0.0481784466536106,0.104677585655052,0.11219117669182,0.0642152449011416,0.435559425643076,0.165910616201303,0.0585290618409289,0.0210153402927131,0.0315823390956274,0.0752029306445896,0.062902397119166,0.149297889162596
"Q96F24",0.134264712384665,0.0676154136547977,0.0677682296886872,0.101590842349758,0.136806904704294,0.14348143683264,0.164513230027724,0.183959230357434,0.0664295064136695,0.0435134488959337,0.0439136546903071,0.0883004992215322,0.135318773027025,0.185768929079301,0.18997861314683,0.246776575525401,0.0824298076120581,0.0591308560827061,0.0539594573480516,0.0893513673310665,0.124300428439263,0.176389722121615,0.216863808913301,0.197574552151939
"Q96F44",0.1561223781326,0.0142994797609888,0.0319976951197032,0.0301020051185723,0.0481987561872957,0.0848187674207228,0.199223149402167,0.43523776885795,0.0653139679407842,0.041816989114196,0.0463967877637662,0.0478860488370966,0.0620025068382336,0.122658776834599,0.212160354538354,0.401764568132971,NA,NA,NA,NA,NA,NA,NA,NA
"Q96F46",0.260662256085825,0.534476044370928,0.15181172127961,0.0207170619121261,0.00872183115176645,0.0111094982730312,0.00695081397352976,0.00555077295318405,0.306128922095693,0.394210201417487,0.183430121819148,0.0485783409807611,0.0258034403752186,0.01995381269283,0.0146520215586221,0.00724313906024014,0.500875151275319,0.343054935048046,0.0886563576302419,0.0242615203116225,0.0133635659860259,0.0139662235597264,0.00860584459435391,0.00721640159466499
"Q96F63",0.17822985153339,0.057783021535736,0.0678586347050478,0.0801026286108835,0.117479867299727,0.190204650302357,0.153170329642654,0.155171016370205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q96F85",0.316478466894059,0.0677125736157607,0.0781094722521011,0.0602478763694826,0.0644298666163942,0.0812101612779495,0.103302804834501,0.228508778139751,0.136223294713949,0.0966093542877274,0.0914056056266772,0.087271091227481,0.0898933870669477,0.106474142092696,0.145972961894327,0.246150163090194,NA,NA,NA,NA,NA,NA,NA,NA
"Q96F86",0.064752024336523,0.0951389539425089,0.0490719437096196,0.0617926564393829,0.138764374850509,0.165676766178015,0.184635982945818,0.240167297597623,0.0756809385541599,0.107611029658129,0.0600135878370819,0.0427411651690015,0.0949062927326824,0.148559412075182,0.185693972714426,0.284793601259338,0.0930646536592247,0.110263555079806,0.0491173734265169,0.0488230312882687,0.102281812949797,0.192427368487992,0.198344006505541,0.205678198602853
"Q96FC9",0.0465881394007412,0.052928599073585,0.0510889077079551,0.0612803731455233,0.0851071303784413,0.152322638943473,0.194760615732395,0.355923595617886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q96FF9",0.156289314868319,0.044292300773948,0.0719046920121581,0.287685333115654,0.143647932952494,0.0992004923685877,0.090531718761202,0.106448215147638,0.0427709291645452,0.0257675192404462,0.0752619498293729,0.417837445420487,0.175063846737363,0.0975917820735692,0.0818005217502172,0.083906005783999,0.054913282743103,0.0395514901781755,0.103807924600899,0.337842776750576,0.202743960298941,0.100834010183673,0.0909240739647055,0.069382481279927
"Q96FJ0",0.13528647299151,0.0337374252750184,0.0812071073929763,0.106306129229285,0.115316244517093,0.13275153261855,0.140413220272464,0.254981867703105,0.0570315550200813,0.039862780788818,0.0692125876301762,0.0787901690178729,0.116568213554188,0.168734793572221,0.185902803725317,0.283897096691326,0.0775375807414228,0.0362267588031742,0.066975958143262,0.0683159634942767,0.0746707431216128,0.148206053255579,0.153724913978089,0.374342028462583
"Q96FK6",0.0875547336776856,0.0756431922507878,0.0856639947145181,0.26837836751659,0.134751501675903,0.103017112726969,0.112631435672725,0.132359661764821,0.0872053919063426,0.0511065530085513,0.0928913997674682,0.294397306886003,0.153677464378876,0.117612657011193,0.103507565840262,0.0996016612013053,0.0742015667951384,0.0669826324384784,0.108128098575268,0.2813447992265,0.18028200868601,0.100621021903613,0.0830992847021843,0.105340587672807
"Q96FL9",0.793984114124272,0.146616254771047,0.0353462702133409,0.00793492689886389,0.00440789360884589,0.00401579748204708,0.00317891907150951,0.00451582383007432,0.547920932141636,0.231880775298557,0.107465323510814,0.028339607922777,0.0168603597961918,0.0207217220554166,0.0194540706990005,0.0273572085756074,0.901957436409458,0.0723011048555163,0.0159734559168192,0.00333330569711758,0.00197220985909155,0.00235781681268865,0.000779622321481064,0.00132504812782762
"Q96FN4",0.578660241393714,0.260997052264906,0.0804662993808449,0.0260244625747157,0.0153138890139949,0.0129906102464671,0.0118943898649237,0.0136530552604342,0.447862357583736,0.299059777920157,0.128565857377302,0.0377188821984188,0.0210843139776637,0.0195072232401364,0.0201077438499233,0.0260938438526628,0.70305477948821,0.20168761992037,0.0478524321105482,0.0170448889502922,0.0101925104492763,0.00776211346321493,0.00560729294872049,0.0067983626693677
"Q96FS4",0.128511366505573,0.153027281621071,0.129406821592137,0.0936601629926937,0.0942314019482919,0.104504824955908,0.124800680431064,0.171857459953262,0.128681104027883,0.0952520624072698,0.0982176562271436,0.0809184125782577,0.09923419135633,0.132709069270685,0.155940738700749,0.209046765431683,0.157451709425587,0.140425926598913,0.110076599744833,0.0789241350332908,0.0799960961371882,0.109922388290809,0.133968406696412,0.189234738072967
"Q96FV2",0.106666038874824,0.0396645329711152,0.0498951910367664,0.053501492640827,0.0774435970263036,0.109456090503844,0.185889586100399,0.377483470845922,0.0743247656092205,0.0599965997627381,0.0577728267108097,0.0577604840040039,0.0956527923136271,0.1615155529857,0.206928962578907,0.286048016034994,0.0485647934785918,0.0581147787231958,0.058437572826548,0.0823395217132605,0.0928236161513444,0.135456818302482,0.220592315448272,0.303670583356306
"Q96FV9",0.0390898118304735,0.0667715505957714,0.0679491495716843,0.379915994532483,0.205005551263848,0.102474201358543,0.0739286231123812,0.0648651177348155,0.0258437164252968,0.0367494458152824,0.0458956664568394,0.475253863446134,0.211386154992561,0.0961186094344438,0.0629153203070506,0.0458372231223917,0.0302124267387982,0.036741972649897,0.0950816012252384,0.362329296853519,0.249700599009964,0.103335854406187,0.0755761136357904,0.047022135480607
"Q96FW1",0.287884619706183,0.0324571834893836,0.113413546732552,0.109173401929398,0.0838806591202389,0.0844418153224193,0.0975929909958167,0.191155782704008,0.0997396683301757,0.0393577500959879,0.126717560270179,0.132903033909307,0.131780723256236,0.131480771983455,0.131602964591466,0.206417527563195,0.206202225608566,0.0399477689214188,0.108518446590296,0.106758189515381,0.0915615273189302,0.136940633537703,0.111528490685083,0.198542717822622
"Q96FX2",0.22238318237136,0.0716729492873476,0.229364445683239,0.11512651181949,0.0773518038657172,0.0727569627943721,0.073753821547811,0.137590322630664,NA,NA,NA,NA,NA,NA,NA,NA,0.0616808322286675,0.128311221906571,0.228103695490944,0.131376506802835,0.112510633737211,0.0916860261574047,0.126166774680934,0.120164308995433
"Q96FX7",0.0409520741964181,0.127820340916293,0.0759660575481858,0.0971683668656999,0.0759133075330169,0.210188632076694,0.255710057389642,0.116281163474051,0.103028413367881,0.147102348101904,0.08543272535987,0.0827220292202912,0.0577397670146139,0.107911670067097,0.30931727360239,0.106745773265954,0.0787725270547053,0.21686020807275,0.0849672163661067,0.107034685074096,0.0766595415192788,0.112615735810827,0.221656215256749,0.101433870845487
"Q96FZ2",0.112322966674344,0.0426502602583955,0.0468702608281138,0.0557058284078231,0.0838855243274365,0.116441660027501,0.175905742788737,0.366217756687649,0.0451332167301706,0.0455349285028373,0.0419823492464042,0.0624251572765584,0.0895175649637278,0.147129901206982,0.206081417632977,0.362195464440342,0.0610902571805698,0.0665483954260021,0.0523436967285061,0.0644115921841941,0.0825111497234894,0.125403082811322,0.162158943090922,0.385532882854995
"Q96G01",0.250105460821277,0.11700239819317,0.100748142905162,0.110023209995119,0.101794351371597,0.0889524825842207,0.0928178719902414,0.138556082139213,0.143158385394626,0.101570899049078,0.101065618507702,0.139584761349656,0.157355105494082,0.12468088251289,0.0998737924645844,0.132710555227381,0.260824039904778,0.0670381672983678,0.0843803059097151,0.129485205706821,0.122088079779764,0.125211168705461,0.105716537313495,0.105256495381598
"Q96G03",0.121004171650078,0.0367050380149518,0.0703856214057695,0.107172957151947,0.117918082409815,0.124607226294899,0.143714297733158,0.278492605339382,0.0633196831873216,0.0412771572468075,0.0590608782770145,0.106241070924289,0.141799684636426,0.162054634935999,0.166268655675853,0.259978235116289,0.078430744212983,0.0368019334081526,0.0684180642069761,0.106552787004851,0.121731574339896,0.156276888454993,0.140917725039115,0.290870283333033
"Q96G21",0.0292680781070866,0.069765748841275,0.0796804499654451,0.472584216159078,0.169618193477463,0.0876548683809252,0.0626809928530218,0.0287474522157052,0.0310094719080069,0.0410165520859193,0.0595507994561997,0.54727087485971,0.1994125379814,0.0600058691895704,0.040702544928385,0.0210313495908084,0.0406204677424807,0.0436635759256327,0.102889439023357,0.441259348538806,0.232908771936719,0.0705595550145967,0.0433108288523291,0.0247880129660789
"Q96G23",0.355868078509598,0.404387610666094,0.140826372008096,0.0580987475228437,0.0174721373412545,0.0105238616113284,0.00787438556792137,0.00494880677286454,0.190974420430294,0.382194429623349,0.196818534891384,0.114667159872385,0.0491081041040693,0.0249766399000538,0.0201766042405321,0.0210841069379332,0.50900476697236,0.293469651897296,0.0855631099048667,0.0634000292460718,0.0285299227962977,0.0125318061089675,0.00490829326958257,0.00259241980455721
"Q96G25",0.0588648084240995,0.0496219669502884,0.0389448418925253,0.0545094977882599,0.0966632283931775,0.210292641154553,0.257368876367482,0.233734139029614,NA,NA,NA,NA,NA,NA,NA,NA,0.142731007434403,0.0622925541890185,0.0503224311229975,0.0674648530130175,0.0626447048493797,0.135515957349921,0.252759098014514,0.226269394026749
"Q96G28",0.281269281802521,0.0529339674578584,0.153245009843781,0.136068939694629,0.0955976275127133,0.0755287758540505,0.0792785824585985,0.126077815375848,0.11392378369406,0.0706006282891835,0.153666678538138,0.15324489908348,0.133765247700897,0.112506022537378,0.10852461017176,0.153768129985105,0.110125310982368,0.0453012776150319,0.190255312312785,0.145708506471186,0.121445641135602,0.0996707280333826,0.125401736943925,0.16209148650572
"Q96G46",0.049364463649992,0.0285592117962164,0.0480565214724338,0.0858985658365958,0.120319552753679,0.151216974225787,0.200146764164593,0.316437946100702,0.0371367823296814,0.0227517712036874,0.0352816266700315,0.0778044326846968,0.122654977390517,0.177627170097657,0.239522983556626,0.287220256067103,0.0337117238331533,0.0307250153196862,0.0432760957412713,0.0751441948417391,0.114521122183026,0.165866723866335,0.221344345571851,0.315410778642938
"Q96GA3",0.0633108993505246,0.0475482197190862,0.0445002130526524,0.0831804780541028,0.0890488563696269,0.192354800928448,0.293929765926725,0.186126766598834,0.073963686516619,0.0487109589750999,0.0550995996515926,0.0712094267401683,0.058578168191506,0.131509142426051,0.304029084940596,0.256899932558366,0.0988204295936443,0.0709940302763737,0.0604294220863255,0.103026101178895,0.0721195863794532,0.117843957923369,0.279586084996587,0.197180387565352
"Q96GA7",0.0646029871172699,0.0389237681283924,0.0613508349930029,0.0753629855981755,0.107976954060262,0.1369384980521,0.201207405671103,0.313636566379695,0.0353469088874763,0.035899873769913,0.0389480331889646,0.0664589745770094,0.115176209094828,0.169457368433409,0.211739114999404,0.326973517048996,0.0567338134696394,0.0608912778692326,0.0520846507752898,0.0749702348509343,0.115853260753003,0.145486776531771,0.177841068454811,0.316138917295318
"Q96GC5",0.0682829803327902,0.689284477187732,0.151741741420105,0.0269401781837579,0.0161386116213263,0.0175956317971024,0.0145447575524581,0.0154716219047277,0.213699470913418,0.494426753307808,0.195477766162907,0.0455860228401799,0.0219359262822441,0.0124438556924253,0.0105598581103364,0.00587034669068099,0.231053066590565,0.59757492263104,0.104434858792771,0.022451538721823,0.0149206222829195,0.0121471772991694,0.0109020943089458,0.0065157193727664
"Q96GC9",0.295484060423253,0.422161673215366,0.184690426896411,0.0542445225870452,0.0222704027111224,0.0105415534868023,0.00604872188046356,0.00455863879953694,0.33844575727716,0.359764279477778,0.195260765297462,0.064290575056789,0.0208762976118392,0.0137531033057147,0.00302010018281344,0.00458912179044307,0.549823257486551,0.214457190312316,0.0890668115293365,0.0530231464032832,0.0354232562342053,0.0217589763474859,0.0157628767254511,0.020684484961371
"Q96GD0",0.072913834209637,0.0685568779983541,0.0466936271775692,0.0425219180677295,0.0714769811615703,0.106421760054664,0.174461337008748,0.416953664321729,0.0843992542450999,0.0734612126654604,0.0464125623381914,0.037198710649153,0.0582473699512514,0.108909574092044,0.20398587027604,0.387385445782761,0.0996984013529923,0.0927982520432636,0.038835933790453,0.0353091962933825,0.0550353652866561,0.102797964784805,0.143439368589362,0.432085517859086
"Q96GD4",0.0374547148243082,0.0882539741809576,0.0689100391432856,0.411578118568798,0.143827392943632,0.0794536424467822,0.0769215782204628,0.0936005396717741,0.107815073131418,0.0866373851418717,0.0692411301559151,0.380934823772041,0.144257155372074,0.0672707264637432,0.0608008358604573,0.0830428701024802,0.0716087605568951,0.0664566605127284,0.124564176859201,0.343694036087559,0.190119996880232,0.0731036050450244,0.0575224155767019,0.0729303484816577
"Q96GG9",0.32297672037231,0.0467545051557896,0.0926850241398895,0.0825372581026359,0.077194885275205,0.0791344813609214,0.0937238175823707,0.204993308010878,0.100999491569836,0.0583505447934728,0.109179606750004,0.105214170715021,0.119887516862973,0.145732781639474,0.120678566560299,0.23995732110892,0.195184987722221,0.042763818049747,0.102685449044681,0.0855623621291183,0.090317342881736,0.122993514309611,0.111385478647236,0.24910704721565
"Q96GK7",0.0741841912525893,0.486446491274496,0.110082604306444,0.0408522400368747,0.0487923177979614,0.0557544426639407,0.0670124103690899,0.116875302298605,0.194879493592321,0.365758219614023,0.148062765349884,0.03656697402868,0.0377399093039847,0.0498422269437087,0.0616223441573325,0.105528067010066,0.192401272620918,0.42708242624091,0.0887030995987342,0.0362395475278185,0.0389942863082827,0.0479742513511641,0.0586851385450788,0.109919977807094
"Q96GM5",0.0243701013820652,0.0333651618700742,0.0340501866800047,0.139430025038199,0.154408639415351,0.213477589858947,0.225044025879774,0.175854269875585,0.0302426225477661,0.0310333737457122,0.0273298797245225,0.161361678931048,0.141269276330096,0.221094906709557,0.245043007194017,0.142625254817281,0.030786286011154,0.0307102232186091,0.0479267246901263,0.162644147220925,0.151209742691136,0.189991702746475,0.212491733324091,0.174239440097485
"Q96GM8",0.0818360037190597,0.0413713393357967,0.0607130241188121,0.122325368802529,0.108412686001532,0.145166353033574,0.179339630570509,0.260835594418187,0.0691556090011332,0.0457963078696414,0.0753612972172789,0.136628364137427,0.121269022382045,0.136666279029271,0.178549937124592,0.236573183238612,0.063373359149372,0.0428685364274692,0.0711596329889518,0.133410699862431,0.125135465846494,0.148163151576194,0.191071814791766,0.224817339357322
"Q96GN5",0.0813328214889966,0.0826532878191069,0.156686706972116,0.362874730437532,0.134617225357423,0.074924614173177,0.0547770122774672,0.052133601474181,0.0506086977249212,0.0580140959495529,0.0959138522034701,0.453164169850771,0.181239173711855,0.0694022203150391,0.045031899489645,0.046625890754746,0.0312759320997933,0.063529783502935,0.152307527152756,0.383065685489395,0.206669265018389,0.0799119861445938,0.0434214804643973,0.0398183401277412
"Q96GP6",0.348350013479594,0.443736278749285,0.129268156342921,0.026141165293236,0.0194688814158843,0.0177612824465844,0.0115367284690251,0.00373749380347111,0.300920005016196,0.415247898308776,0.163386755627224,0.0579830720719157,0.025883449994777,0.0134444920829068,0.0113582041007849,0.0117761227974204,0.269921313912339,0.492655183282691,0.118116719782433,0.053873456829479,0.0306972499548959,0.0150899782370442,0.01082098121728,0.00882511678383736
"Q96GQ5",0.342714662177718,0.397999876966155,0.137651612549351,0.0555725895244846,0.0224192372740139,0.0175066116258969,0.012911547887255,0.0132238619951254,0.392986071007693,0.334014763911305,0.170146100318237,0.0529519704203034,0.0219451192322458,0.012090957908347,0.00827662480684802,0.00758839239502094,0.629572293511375,0.236846259337668,0.0666523540051537,0.0326294078396312,0.0177142793460121,0.00878198733938466,0.00508560702744477,0.00271781159333041
"Q96GQ7",0.0278090832187674,0.0632556746368645,0.0715553236972778,0.461193904200731,0.164515771659277,0.0950208382514681,0.0848946011004941,0.0317548032351203,0.035127806052635,0.0551370873205476,0.0571784566585507,0.455608915531578,0.183386059946541,0.0868947798238276,0.0850739624040037,0.0415929322623163,0.0476111527612566,0.0510604617988738,0.102141012889748,0.393641094570359,0.222186607652712,0.0820042127846427,0.0662970132006402,0.0350584443417674
"Q96GS4",0.719313276890366,0.0792196535538287,0.0910500094526556,0.0361575139664376,0.0196344091181735,0.0207562455773485,0.0179975256161179,0.0158713658250717,0.54633603249401,0.12421082250728,0.147653403964696,0.0588568576131291,0.0360904715362571,0.0301758755142026,0.0260638519235823,0.0306126844468426,0.80028542119225,0.0745038776711901,0.0455968881259764,0.0196846045177772,0.0147803447422552,0.0170679337994223,0.013518062078108,0.0145628678730205
"Q96GT9",0.171196276504845,0.0324192965514138,0.186108571348276,0.123672873683079,0.110062798490397,0.0923900119387456,0.118656251407558,0.165493920075685,0.0671495425434101,0.0266889037822735,0.162328848363198,0.150175571405259,0.12580273245268,0.135777107524762,0.129547864794325,0.202529429134092,NA,NA,NA,NA,NA,NA,NA,NA
"Q96GW9",0.0620031707695737,0.759861044959949,0.136524157991384,0.0155652273571758,0.00800325929619391,0.00941398400748602,0.00493338507265659,0.00369577054558064,0.314821861270114,0.427210273569767,0.170745623978565,0.0374258246693273,0.0149592340047569,0.0107990949774403,0.0101794231618013,0.0138586643682279,0.31010476244902,0.544600471955342,0.095436219847284,0.0208767632849285,0.012006315378961,0.00729889781767298,0.00422278223081304,0.00545378703597867
"Q96GX2",0.113115029141579,0.0529699560042768,0.0803008969370236,0.119248872599992,0.109334000805106,0.1099497731961,0.168757414196701,0.246324057119221,0.0270930965529614,0.0273313919949695,0.0505836588448997,0.158138590711772,0.154514959101136,0.16047179347866,0.203466673544925,0.218399835770676,NA,NA,NA,NA,NA,NA,NA,NA
"Q96GX5",0.0659868059981069,0.0761997181129956,0.0707951973908146,0.118586174507832,0.136244099507139,0.158723764615446,0.165318669027062,0.208145570840603,0.032633907625221,0.0264702072261202,0.0338558508202549,0.0826934491106218,0.148189050308686,0.188279541287322,0.189261898237304,0.298616095384469,0.0714240074356042,0.036333894674063,0.0602566221917493,0.110046685135377,0.118056649095238,0.176387246276243,0.194172667651246,0.233322227540479
"Q96GX9",0.0736797979484369,0.0439499927255769,0.0396573616680897,0.0602582280012681,0.103778786040098,0.138022992454734,0.190394770508768,0.350258070653028,0.0530363274338376,0.0415477420641577,0.0402603445820635,0.0516446697758414,0.0977569042229106,0.154587766567936,0.218768495615885,0.342397749737369,0.0665756093488005,0.0581933146731933,0.0382452162791213,0.0532523266460575,0.0838227544037554,0.154049476439644,0.171993000002028,0.373868302207401
